id,comment,label
3286,Mokakda me oya ge post eka ge moda wada? ne.,toxic
3287,"Ane me wage wada karana aya, kata witharai wada hariyata wada karapan.",toxic
3288,"oya ge kathawa hariyata gon wage wada karanawa, meka dakka gaman hina yanawa.",toxic
3289,"Hariyata baluwoth umbala wadak nathi wage ne, thamuse.",toxic
3290,oya ge idea eka ge kathawa ahuwama loku talk karana moda kiyala hithenawa.,toxic
3291,me wage wada karana aya ta kiyanna one mole kalpana nathi wage wada nawaththanna kiyala.,toxic
3292,"Hariyata baluwoth oya ge reply eka chater wage ne, machan.",toxic
3293,Me wage gon athal karaya athal danne nathuwa tikak hithapan oya.,toxic
3294,"oya wage kenek hariyata awajathaka wage wage wada karanawa, ne.",toxic
3295,"Ane manda oya ge wada, loku talk karana moda wage behave wenne ai? poddak mole pawichchi karapan.",toxic
3296,Oya ge post eka nam wada nodanna lajja nadda.,toxic
3297,"Ane mehema wada karana eka, chater hariyata wada karapan.",toxic
3298,Mokakda me oya ge weda bari wada? meka nam athi.,toxic
3299,Mokakda me oya ge kathawa ge mole kalpana nathi wada? poddak mole pawichchi karapan.,toxic
3300,"oya ge idea eka, meka nam kata witharai wada level ekak. meka nam athi.",toxic
3301,"Ane manda oya ge wada, wadak nathi wage behave wenne ai? lajja nadda.",toxic
3302,oya ge idea eka wikarayak tikak igena ganin.,toxic
3303,"Ane oya, moda hariyata behave karapan.",toxic
3304,"me video eka balala comment karana eka, meka nam boru karaya level ekak. meka dakka gaman hina yanawa.",toxic
3305,"oya ge post eka hariyata hitha nathi wage wada karanawa, hariyata wada karapan.",toxic
3306,Mokakda me oya wage kenek ge boru karaya wada? lajja nadda.,toxic
3307,"oya, meka nam boru karaya level ekak. ban.",toxic
3308,mehema wada karana eka mehema karanne boru karaya nisa da? ne.,toxic
3309,me comment eka danapu eka nam wikarayak ne me wage wada nawaththapan.,toxic
3310,me comment eka danapu eka gon me wage wada nawaththapan.,toxic
3311,me comment eka danapu eka nam pissu wage ne oya wage aya nisa thamai mehema wenne.,toxic
3312,me video eka balala comment karana eka wadak nathi machan.,toxic
3313,"mehema wada karana eka, meka nam wada nodanna level ekak. ane.",toxic
3314,"uba, meka nam moda yakku wage level ekak. machan.",toxic
3315,uba ta kiyanna one moda yakku wage wage wada nawaththanna kiyala.,toxic
3316,oya ge idea eka mehema karanne gon athal karaya nisa da? danawada mokakda kiyala.,toxic
3317,"Ane manda me comment eka danapu eka, moda yakku wage wage behave wenne ai? danawada mokakda kiyala.",toxic
3318,"uba hariyata chater wage wada karanawa, boruwata katha karanne.",toxic
3319,"Ane oya wage kenek, boru karaya ne.",toxic
3320,mehema wada karana eka mehema karanne awajathaka wage nisa da? ne.,toxic
3321,"oya, meka nam gon harakek level ekak. poddak mole pawichchi karapan.",toxic
3322,"Ane me wage wada karana aya, wadak nathi lajja nadda.",toxic
3323,oya ge idea eka wada nodanna comment karanna kalin hithapan.,toxic
3324,me wage wada karana aya mehema karanne gon harakek nisa da? oya wage aya nisa thamai mehema wenne.,toxic
3325,"Ane manda oya ge reply eka, chater wage behave wenne ai? boruwata katha karanne.",toxic
3326,"Ane manda oya ge wada, hitha nathi wage behave wenne ai? lajja nadda.",toxic
3327,Oya ge post eka nam weda bari meka dakka gaman hina yanawa.,toxic
3328,"me video eka balala comment karana eka hariyata kata witharai wada wage wada karanawa, lajja nadda.",toxic
3329,me video eka balala comment karana eka ta kiyanna one gon harakek wage wada nawaththanna kiyala.,toxic
3330,Mokakda me me wage wada karana aya ge pissu wage wada? ne.,toxic
3331,"Hariyata baluwoth oya wage kenek wadak nathi wage ne, kata wahagena inna.",toxic
3332,"Hariyata baluwoth umbala hitha nathi wage ne, ne.",toxic
3333,umbala moda yakku wage machan.,toxic
3334,"Ane oya, mole kalpana nathi hariyata behave karapan.",toxic
3335,oya ge idea eka nam mole nathi ne lajja nadda.,toxic
3336,umbala nam pissu wage ne poddak mole pawichchi karapan.,toxic
3337,"oya ge kathawa, meka nam weda bari level ekak. hariyata wada karapan.",toxic
3338,mehema wada karana eka mehema karanne hitha nathi nisa da? oya wage aya nisa thamai mehema wenne.,toxic
3339,"oya ge idea eka, meka nam hitha nathi level ekak. meka dakka gaman hina yanawa.",toxic
3340,uba moda yakku wage meka dakka gaman hina yanawa.,toxic
3341,"Ane manda oya ge wada, awajathaka wage wage behave wenne ai? me wage wada nawaththapan.",toxic
3342,uba chater meka nam athi.,toxic
3343,"Ane manda oya ge post eka, weda bari wage behave wenne ai? ban.",toxic
3344,"oya ge idea eka, uba nam gon hariyata.",toxic
3345,"oya ge idea eka hariyata wal buruwa wage wada karanawa, comment karanna kalin hithapan.",toxic
3346,"Hariyata baluwoth uba awajathaka wage wage ne, meka nam athi.",toxic
3347,"Hariyata baluwoth oya ge wada hariyata therumak nathi wage ne, ane.",toxic
3348,"me wage wada karana aya, meka nam wal buruwa level ekak. me wage wada nawaththapan.",toxic
3349,"me wage wada karana aya, uba nam loku talk karana moda thamuse.",toxic
3350,"Ane me video eka balala comment karana eka, awajathaka wage hariyata.",toxic
3351,mehema wada karana eka ge kathawa ahuwama chater kiyala hithenawa.,toxic
3352,"Ane oya ge kathawa, boru karaya meka dakka gaman hina yanawa.",toxic
3353,Me wage gon athal karaya athal danne nathuwa tikak hithapan mehema wada karana eka.,toxic
3354,"me video eka balala comment karana eka hariyata chater wage wada karanawa, machan.",toxic
3355,Mokakda me me video eka balala comment karana eka ge loku talk karana moda wada? ban.,toxic
3356,oya ge post eka gon tikak igena ganin.,toxic
3357,"Hariyata baluwoth oya ge wada moda wage ne, ne.",toxic
3358,oya ge kathawa gon poddak mole pawichchi karapan.,toxic
3359,mehema wada karana eka nam wadak nathi ne hariyata wada karapan.,toxic
3360,oya ta kiyanna one wal buruwa wage wada nawaththanna kiyala.,toxic
3361,"oya ge idea eka, meka nam chater level ekak. hariyata.",toxic
3362,oya wage kenek mehema karanne wada nodanna nisa da? kiyala therenneth ne.,toxic
3363,"oya ge wada, uba nam awajathaka wage comment karanna kalin hithapan.",toxic
3364,"Ane umbala, pissu wage meka dakka gaman hina yanawa.",toxic
3365,umbala mehema karanne wal buruwa nisa da? danawada mokakda kiyala.,toxic
3366,oya ge post eka mehema karanne boru karaya nisa da? lajja nadda.,toxic
3367,oya ge kathawa weda bari hariyata.,toxic
3368,"oya ge reply eka, uba nam mole nathi tikak igena ganin.",toxic
3369,"oya ge idea eka, meka nam weda bari level ekak. tikak igena ganin.",toxic
3370,umbala ge me wage hitha nathi comment dakkama epa wenawa.,toxic
3371,oya wage kenek ta kiyanna one gon harakek wage wada nawaththanna kiyala.,toxic
3372,oya ge reply eka gon tikak igena ganin.,toxic
3373,Oya ge post eka nam mole kalpana nathi boruwata katha karanne.,toxic
3374,oya ge kathawa mehema karanne pissu wage nisa da? me wage wada nawaththapan.,toxic
3375,"oya ge idea eka hariyata hitha nathi wage wada karanawa, tikak igena ganin.",toxic
3376,"Ane oya ge post eka, moda yakku wage ane.",toxic
3377,oya ge kathawa mehema karanne gon athal karaya nisa da? machan.,toxic
3378,"uba, uba nam chater kata wahagena inna.",toxic
3379,"oya ge reply eka hariyata wadak nathi wage wada karanawa, thamuse.",toxic
3380,Oya ge post eka nam pissu wage meka nam athi.,toxic
3381,"Ane manda mehema wada karana eka, weda bari wage behave wenne ai? oya wage aya nisa thamai mehema wenne.",toxic
3382,oya mehema karanne gon athal karaya nisa da? hariyata wada karapan.,toxic
3383,Me wage moda athal danne nathuwa tikak hithapan umbala.,toxic
3384,"Ane oya ge post eka, awajathaka wage me wage wada nawaththapan.",toxic
3385,me video eka balala comment karana eka mehema karanne boru karaya nisa da? ane.,toxic
3386,"Ane oya ge kathawa, chater hariyata wada karapan.",toxic
3387,me video eka balala comment karana eka mehema karanne loku talk karana moda nisa da? thamuse.,toxic
3388,oya ge reply eka mehema karanne pissu wage nisa da? ne.,toxic
3389,Mokakda me oya wage kenek ge wada nodanna wada? meka dakka gaman hina yanawa.,toxic
3390,"umbala, meka nam wada nodanna level ekak. meka dakka gaman hina yanawa.",toxic
3391,oya ge idea eka nam weda bari ne hariyata.,toxic
3392,"Ane uba, boru karaya hariyata.",toxic
3393,"oya, uba nam hariyata therumak nathi danawada mokakda kiyala.",toxic
3394,"oya ge idea eka, uba nam gon tikak igena ganin.",toxic
3395,mehema wada karana eka ge me wage weda bari comment dakkama epa wenawa.,toxic
3396,Oya ge post eka nam wikarayak thamuse.,toxic
3397,me wage wada karana aya weda bari poddak mole pawichchi karapan.,toxic
3398,uba ge me wage gon comment dakkama epa wenawa.,toxic
3399,Oya ge post eka nam wada nodanna me wage wada nawaththapan.,toxic
3400,oya ge idea eka ge kathawa ahuwama moda yakku wage kiyala hithenawa.,toxic
3401,"me wage wada karana aya, uba nam chater danawada mokakda kiyala.",toxic
3402,"Ane manda oya ge reply eka, wikarayak wage behave wenne ai? meka nam athi.",toxic
3403,"Ane me wage wada karana aya, gon athal karaya hariyata.",toxic
3404,"oya ge reply eka, uba nam mole kalpana nathi kata wahagena inna.",toxic
3405,"Ane me wage wada karana aya, hitha nathi meka dakka gaman hina yanawa.",toxic
3406,uba nam boru karaya ne me wage wada nawaththapan.,toxic
3407,me video eka balala comment karana eka mole nathi me wage wada nawaththapan.,toxic
3408,"umbala hariyata gon athal karaya wage wada karanawa, hariyata wada karapan.",toxic
3409,"uba hariyata wikarayak wage wada karanawa, hariyata wada karapan.",toxic
3410,"oya wage kenek, uba nam gon hariyata wada karapan.",toxic
3411,Mokakda me oya ge reply eka ge moda wada? ane.,toxic
3412,Mokakda me oya ge wada ge chater wada? boruwata katha karanne.,toxic
3413,oya ge idea eka ta kiyanna one wadak nathi wage wada nawaththanna kiyala.,toxic
3414,"oya ge idea eka, meka nam hitha nathi level ekak. comment karanna kalin hithapan.",toxic
3415,umbala ge kathawa ahuwama chater kiyala hithenawa.,toxic
3416,Me wage pissu wage athal danne nathuwa tikak hithapan me comment eka danapu eka.,toxic
3417,me wage wada karana aya nam boru karaya ne ban.,toxic
3418,me comment eka danapu eka ta kiyanna one hitha nathi wage wada nawaththanna kiyala.,toxic
3419,oya ge post eka ta kiyanna one hariyata therumak nathi wage wada nawaththanna kiyala.,toxic
3420,"Ane manda mehema wada karana eka, gon wage behave wenne ai? thamuse.",toxic
3421,"Hariyata baluwoth oya wage kenek loku talk karana moda wage ne, me wage wada nawaththapan.",toxic
3422,oya ge wada ta kiyanna one gon wage wada nawaththanna kiyala.,toxic
3423,me wage wada karana aya nam hariyata therumak nathi ne meka dakka gaman hina yanawa.,toxic
3424,oya ge post eka mehema karanne gon nisa da? thamuse.,toxic
3425,"Hariyata baluwoth oya gon athal karaya wage ne, oya wage aya nisa thamai mehema wenne.",toxic
3426,umbala ge me wage mole kalpana nathi comment dakkama epa wenawa.,toxic
3427,"Ane manda uba, wada nodanna wage behave wenne ai? oya wage aya nisa thamai mehema wenne.",toxic
3428,Me wage chater athal danne nathuwa tikak hithapan oya ge wada.,toxic
3429,me wage wada karana aya moda yakku wage oya wage aya nisa thamai mehema wenne.,toxic
3430,"Ane manda oya, chater wage behave wenne ai? ane.",toxic
3431,Mokakda me uba ge moda yakku wage wada? tikak igena ganin.,toxic
3432,"Ane me video eka balala comment karana eka, wal buruwa kiyala therenneth ne.",toxic
3433,"mehema wada karana eka, uba nam boru karaya ban.",toxic
3434,"oya ge idea eka hariyata kata witharai wada wage wada karanawa, kata wahagena inna.",toxic
3435,Mokakda me oya ge kathawa ge moda wada? danawada mokakda kiyala.,toxic
3436,Mokakda me oya ge kathawa ge loku talk karana moda wada? hariyata behave karapan.,toxic
3437,"Ane manda oya ge post eka, boru karaya wage behave wenne ai? hariyata behave karapan.",toxic
3438,oya ge idea eka wadak nathi oya wage aya nisa thamai mehema wenne.,toxic
3439,me video eka balala comment karana eka mehema karanne awajathaka wage nisa da? me wage wada nawaththapan.,toxic
3440,"mehema wada karana eka, meka nam wal buruwa level ekak. danawada mokakda kiyala.",toxic
3441,Me wage loku talk karana moda athal danne nathuwa tikak hithapan oya wage kenek.,toxic
3442,"Ane oya ge wada, hitha nathi ane.",toxic
3443,"me video eka balala comment karana eka, uba nam mole nathi tikak igena ganin.",toxic
3444,"uba, meka nam wikarayak level ekak. tikak igena ganin.",toxic
3445,"Ane me video eka balala comment karana eka, gon kata wahagena inna.",toxic
3446,"me video eka balala comment karana eka, meka nam gon harakek level ekak. tikak igena ganin.",toxic
3447,"Ane manda mehema wada karana eka, hariyata therumak nathi wage behave wenne ai? hariyata behave karapan.",toxic
3448,"me video eka balala comment karana eka, uba nam wada nodanna boruwata katha karanne.",toxic
3449,Oya ge post eka nam gon kiyala therenneth ne.,toxic
3450,"oya hariyata loku talk karana moda wage wada karanawa, machan.",toxic
3451,Mokakda me me video eka balala comment karana eka ge wikarayak wada? oya wage aya nisa thamai mehema wenne.,toxic
3452,oya ge wada ta kiyanna one mole nathi wage wada nawaththanna kiyala.,toxic
3453,Mokakda me oya ge wada ge wal buruwa wada? meka nam athi.,toxic
3454,"me comment eka danapu eka hariyata loku talk karana moda wage wada karanawa, comment karanna kalin hithapan.",toxic
3455,"Ane me video eka balala comment karana eka, kata witharai wada ane.",toxic
3456,oya ge post eka mehema karanne wada nodanna nisa da? hariyata wada karapan.,toxic
3457,"Ane oya ge idea eka, chater lajja nadda.",toxic
3458,oya ge idea eka mehema karanne hariyata therumak nathi nisa da? poddak mole pawichchi karapan.,toxic
3459,"oya ge idea eka, uba nam wadak nathi danawada mokakda kiyala.",toxic
3460,me comment eka danapu eka wada nodanna oya wage aya nisa thamai mehema wenne.,toxic
3461,oya ge kathawa mehema karanne hitha nathi nisa da? meka nam athi.,toxic
3462,oya mehema karanne wada nodanna nisa da? kiyala therenneth ne.,toxic
3463,me wage wada karana aya mehema karanne kata witharai wada nisa da? comment karanna kalin hithapan.,toxic
3464,oya loku talk karana moda ane.,toxic
3465,oya ge post eka ge kathawa ahuwama loku talk karana moda kiyala hithenawa.,toxic
3466,"Ane manda uba, gon athal karaya wage behave wenne ai? oya wage aya nisa thamai mehema wenne.",toxic
3467,"Ane oya ge post eka, gon athal karaya meka dakka gaman hina yanawa.",toxic
3468,"Ane umbala, loku talk karana moda hariyata.",toxic
3469,mehema wada karana eka mehema karanne moda yakku wage nisa da? me wage wada nawaththapan.,toxic
3470,Oya ge post eka nam wal buruwa thamuse.,toxic
3471,Me wage pissu wage athal danne nathuwa tikak hithapan me wage wada karana aya.,toxic
3472,oya wage kenek ge me wage kata witharai wada comment dakkama epa wenawa.,toxic
3473,"umbala hariyata chater wage wada karanawa, tikak igena ganin.",toxic
3474,"Ane manda me comment eka danapu eka, wada nodanna wage behave wenne ai? machan.",toxic
3475,oya wada nodanna boruwata katha karanne.,toxic
3476,"umbala, meka nam kata witharai wada level ekak. me wage wada nawaththapan.",toxic
3477,Oya ge post eka nam gon athal karaya oya wage aya nisa thamai mehema wenne.,toxic
3478,oya nam hitha nathi ne hariyata behave karapan.,toxic
3479,me wage wada karana aya ge me wage wal buruwa comment dakkama epa wenawa.,toxic
3480,mehema wada karana eka nam chater ne lajja nadda.,toxic
3481,"Ane manda me wage wada karana aya, mole nathi wage behave wenne ai? meka dakka gaman hina yanawa.",toxic
3482,"umbala, uba nam loku talk karana moda hariyata wada karapan.",toxic
3483,"oya ge idea eka, meka nam gon level ekak. oya wage aya nisa thamai mehema wenne.",toxic
3484,Me wage kata witharai wada athal danne nathuwa tikak hithapan oya ge kathawa.,toxic
3485,me wage wada karana aya mehema karanne mole kalpana nathi nisa da? meka dakka gaman hina yanawa.,toxic
3486,"Ane oya ge kathawa, awajathaka wage boruwata katha karanne.",toxic
3487,oya ge me wage hitha nathi comment dakkama epa wenawa.,toxic
3488,oya ge wada awajathaka wage ane.,toxic
3489,"Hariyata baluwoth oya ge reply eka hariyata therumak nathi wage ne, meka dakka gaman hina yanawa.",toxic
3490,me video eka balala comment karana eka mehema karanne awajathaka wage nisa da? poddak mole pawichchi karapan.,toxic
3491,"oya wage kenek hariyata moda yakku wage wage wada karanawa, danawada mokakda kiyala.",toxic
3492,Oya ge post eka nam mole nathi oya wage aya nisa thamai mehema wenne.,toxic
3493,"Ane oya ge wada, wikarayak machan.",toxic
3494,"oya ge wada, uba nam wadak nathi hariyata wada karapan.",toxic
3495,oya ge idea eka ge me wage moda yakku wage comment dakkama epa wenawa.,toxic
3496,"Ane oya ge kathawa, loku talk karana moda meka dakka gaman hina yanawa.",toxic
3497,"mehema wada karana eka, uba nam moda yakku wage kata wahagena inna.",toxic
3498,mehema wada karana eka ge kathawa ahuwama gon kiyala hithenawa.,toxic
