sample_id,text,source_row,review_status,review_reason
SI21360,jonsan itha suwisheshee deyak siduwemin pawathee oba mawa wishwasa nokaranne nam ma samanga yameku ewiya hekiya,21361,pending,
SI21361,oba mawa wishwasa karanne nethnam obata ma samanga yameku ewiya hekiya [Unkown],21362,needs_review,partial_unknown_marker
SI21362,mama eeye ipadune den pirimi lamayin mata saha me molee [Unkown] obata kiyanawa oba matha kisiwak arayen mideemata kisiweku nositina athara obata mawa nawathwanna behe,21363,needs_review,partial_unknown_marker
SI21363,wiliyams gena mama monawada danne kollo eyawa ekkagena yanna mata eyawa katha karanna puluwan krama thiyenawa,21364,pending,
SI21364,ehidee obata meya lebune mata avashya nam thuwakkuwak regena yamata mata ayithiyak etha,21365,pending,
SI21365,mata mema thuwakkuwa nogeneemata awashya nam thuwakkuwak regena yamata mata ayithiyak etha,21366,pending,
SI21366,ohu hanikarayi kisima awasthawak ganna epa mesaya haraha wedi thiyanna,21367,pending,
SI21367,kisima awasthawak ganna epa mesaya haraha wedi thiyanna,21368,pending,
SI21368,eka mineemerumak hari kal frenk oyagen ekkenek mesaye depeththata wela kawaraya allaganna,21369,pending,
SI21369,nagaradhipathita mawa awashya nam ohu dannawa mama koheda inne kiyala me kandulu bombaya [Unkown] [Unkown] bomba praharaka kandayama athe anapekshitha lesa paththu wuna,21370,needs_review,partial_unknown_marker
SI21370,mema kandulu bombaya anapekshitha lesa [Unkown] [Unkown] bomba heleeme kandayama athin pitawa giyeya,21371,needs_review,partial_unknown_marker
SI21371,harman es e tee em [Unkown],21372,needs_review,partial_unknown_marker
SI21372,mistar [Unkown] niyojya [Unkown] hathara deneku ikmanin rohalata gena yana ladee honda kalagunika mithurek oba,21373,needs_review,partial_unknown_marker
SI21373,honda kalagunika mithurek oba nam nagaradhipathige massina wana marwin dee nagaradhipathi ya,21374,pending,
SI21374,mama oba wenuwen kala siyallata pasu nagaradhipathige massina wana marwin dee nagaradhipathi nam we,21375,pending,
SI21375,mama oba wenuwen kala siyallata pasu [Unkown] mama ohuge mawage peththen howard [Unkown],21376,needs_review,partial_unknown_marker
SI21376,ohu koheda ohu jeewath wu thena obata kerali mardana kandayama alla gatha hekiya eya pitathata yanawa,21377,pending,
SI21377,mama [Unkown] [Unkown] obata mawa awashyayi oba nisekawama [Unkown] soya geneemata amaru kenek,21378,needs_review,partial_unknown_marker
SI21378,arl wiliyams da sahanaya sandaha,21379,pending,
SI21379,eya kiyawa pissuwen men ohu pawasanne wiliyams pissek nowana bawa ohu hondinma danna bawayi namuth mama,21380,pending,
SI21380,hondayi winadiyak inna mama hithanne nehe mama sammelanaye nehe,21381,pending,
SI21381,mage saukyaya kalin thibuna de nethi nisa eka thathparayak hondayi,21382,pending,
SI21382,[Unkown] mata oba samanga katha kireemata awashyayi mata welawak nehe awankawama mama obawa pasuwa hamuwemu,21383,needs_review,partial_unknown_marker
SI21383,mata welawak ne fred awankawama oya wiliyamsta e thuwakkuwa dunnata passe mama oyawa balannam,21384,pending,
SI21384,oba eththatama wiliyamsta dunnada e thuwakkuwa mahacharyawaraya magen illuwa mama hithuwe eka widyathmaka deyak sandaha kiyala,21385,pending,
SI21385,mahacharyawaraya magen eya illa sitiye eya widyathmaka yamak sandaha yeyi mama sithuwemi,21386,pending,
SI21386,mema paripalanaya bankoloth kireemata obata harasiyayak obata avashya wanne [Unkown] dolar dolahak sandaha ya,21387,needs_review,partial_unknown_marker
SI21387,[Unkown] oba karanne oba adahas karanne kumakda [Unkown],21388,needs_review,partial_unknown_marker
SI21388,den [Unkown] karunakara mage hengeembara peththata ayachana karanna epa fred mama danne nehe monawa kiyannada kiyala mama danne nehe me wage deyak manushya swabhawaya gena minisekuge wishwasaya nethi karanawa wage,21389,needs_review,partial_unknown_marker
SI21389,fred mama danne ne monawa kiyannada kiyala me wage deyak [Unkown] manussa swabhawaya gena thiyena wishwasaya nethi karanawa wage mama kemathiyi oya oya wage katha karanna epa kiyala,21390,needs_review,partial_unknown_marker
SI21390,ape pawulwala fred oya oya wage katha karanna epa kiyala mama prarthana karanawa mama hemadama besee diha beluwe magema sahodariyak wage,21391,pending,
SI21391,ape pawul fred mama hemawitama [Unkown] beluwe magema sahodariyak wage,21392,needs_review,partial_unknown_marker
SI21392,wiliyams rathu nowana athara komiyunist hithawadeen wishala pramanayak awata sitina bawa oba hondin danee,21393,pending,
SI21393,andukarawaraya mata ohuge gaurawaneeya wachanaya mata dunneya ohu meeta dina dekakata pera medihath nowu athara oba e sandaha wetuna,21394,pending,
SI21394,pirisidu deshapalanaya apiwa winasha karanna hadana uthsahayak,21395,pending,
SI21395,[Unkown] [Unkown] [Unkown] mema boru warthakaruwanta meya alla geneemata pera api owunta kumak [Unkown] yanna,21396,needs_review,partial_unknown_marker
SI21396,boru wartha karannan me gena apa wisin alla geneemata pera api niraharawa sitiya yuthuwemu oba [Unkown] [Unkown],21397,needs_review,partial_unknown_marker
SI21397,oba nisa pakshaya me thaththwayata pathwa ethi bawa owunta kiyanna a fred halo me [Unkown] ya,21398,needs_review,partial_unknown_marker
SI21398,ah fred helo me [Unkown] wana athara mata obage illa asweema awashya bawa pasu sithuwillak lesa obata pewasiya hekiya,21399,needs_review,partial_unknown_marker
SI21399,obe illa asweema den obe illa asweema den mata avashya wu [Unkown] lesa owunta kiwa hekiya [Unkown],21400,needs_review,partial_unknown_marker
SI21400,[Unkown] inna fred mokakda koheda shuddha moses eka mokakda kiyala,21401,needs_review,partial_unknown_marker
SI21401,mama kambi allagena kambi allagena sitina lesa owunta kiyanna,21402,pending,
SI21402,mama kambiya ema samprereshakaya awaranaya kalemi,21403,pending,
SI21403,obe ashwayan allagena sitinna olsan ikman karanna fred den oba kiyanne kumakda [Unkown],21404,needs_review,partial_unknown_marker
SI21404,api ekath eka thathparayak hari hadamu,21405,pending,
SI21405,wedi thiyanna maranna mama kiwwa mama danne nehe fred innawa kiyala owun kawada ho denagaththoth owunwa walakwanawa,21406,pending,
SI21406,mama danne nehe fred ohuwa ghathanaya kala ema polis niladhariya kisiwaku galawa nogath bawa owun denagathahoth eya galawa geneemata den mama obata kiyana paridi karanna,21407,pending,
SI21407,den e waradakaree belma obe muhunen iwath kara ashwayeku men wewleema nawathwanna angaharuwada apata methiwaranayak nothibune nam mata meya mage hda sakshiyata etha,21408,pending,
SI21408,honda wedak [Unkown] oba nisekawama bhanda laba dunna mama oba gena adambara wemi karunika penumakin ho swabhawikawa nowe,21409,needs_review,partial_unknown_marker
SI21409,karunikawa balanna ho swabhawikawa owun es ridaweema sandaha peneema ethi nokarayi,21410,pending,
SI21410,kawda me miniha eyawa eliyata danna,21411,pending,
SI21411,oba bebadu modaya ohuwa ath adanguwata ganna ara wage kukula saha gon kathawakin mehi pemineeme adahasa eya kisiyam [Unkown] ramuwak sakas kireemaki,21412,needs_review,partial_unknown_marker
SI21412,eka boruwak mama eyawa meeta kalin dekala ne,21413,pending,
SI21413,me manchu ape mithrawaruni pet gen iwath karanna eya kisiseth awashya noweeya,21414,pending,
SI21414,elleema sandaha praweshapathra kihipayakata oba kemathi wanne kesedeyi mama nodanimi,21415,pending,
SI21415,waidyawaraya oba ma samanga sitina bawa mama wishwasa karami mata tikak mahansiyi ow obata ohuwa wehesata path kireemata awashya netha waidya,21416,pending,
SI21416,obata wiliyams mata wedi thiyanna,21417,pending,
SI21417,ohuta methanin yanna denna luthinan namuth [Unkown] mata be ohuta oralosuwak sorakam kala bawata chodana ella wu athara owun oralosuwa ohu sathuwa thibee soya gathha,21418,needs_review,partial_unknown_marker
SI21418,den alokaya mata alepa karanna epa oya eyata eliyata yanna,21419,pending,
SI21419,mawa nihada karanna epa oya eyawa eliyata dannada hadanne mata be,21420,pending,
SI21420,den [Unkown] ikman wenna epa mata eyawa eliyata danna be oyata eyawa epa matha nidahas karanna puluwanda,21421,needs_review,partial_unknown_marker
SI21421,obata dolar panseeyak epa matha muda heriya heka,21422,pending,
SI21422,dolar panseeyak oba panahak gena eyata kemathi wanu etha,21423,pending,
SI21423,oba panahak gena eyata kemathi wanu etha namuth mama thadabadayata path weemata bendee sitimi,21424,pending,
SI21424,oh mama thawaduratath eya karanne nehe mama [Unkown] mama obagen kenek den puwathpath kathuwekiya,21425,needs_review,partial_unknown_marker
SI21425,winadiyak inna woltar oyata eka karanna be mage nama luwee [Unkown],21426,needs_review,partial_unknown_marker
SI21426,mama oyata kiyana wayasaka kanthawa ko,21427,pending,
SI21427,api polis mura sancharayakata kada [Unkown] oba dannawa ma adahas kale kumakdeyi api eya adakin binda demuwemu oh eyata [Unkown] [Unkown],21428,needs_review,partial_unknown_marker
SI21428,mama obata kiyanne obata sithagatha hekida polis bhatayan thogayakata hepee owun dodam gedi men peralee pemina oba eya samanga kale kumakda kiya,21429,pending,
SI21429,mama [Unkown] weediye duwamin siti ma langata ena wita oba eya samanga ma seweemata kale kumakda [Unkown],21430,needs_review,partial_unknown_marker
SI21430,ma pemini wita ma soyanna mama ma samanga this pasweni weediyen pahalata diwa giye oba samanga oba eya samanga ya,21431,pending,
SI21431,oba eya samanga sitiya oba keb rathaye sitiya noweda mama riyaduruta [Unkown],21432,needs_review,partial_unknown_marker
SI21432,oba magen eth karana kisima deyakata kisiweku ma ikman nokaranu etha,21433,pending,
SI21433,e kawuda kiyala oyata [Unkown] ekak,21434,needs_review,partial_unknown_marker
SI21434,eya kawurun kawuda [Unkown],21435,needs_review,partial_unknown_marker
SI21435,ane rakshana mahaththayo oya mata eka denna innawada,21436,pending,
SI21436,thawa scrub geniyek yanawa mama eka passenma yannam,21437,pending,
SI21437,hondayi kese wethath mama thawaduratath meweni dewal awaranaya nokarami kaha peheyata hereeme karanaya kumakda [Unkown],21438,needs_review,partial_unknown_marker
SI21438,onema [Unkown] ow mage jeewithaye kisi witekath etharam wehesata path noweeya,21439,needs_review,partial_unknown_marker
SI21439,oba eya kapa sathayak dakwa satan karanna,21440,pending,
SI21440,mama danne nehe kollo oyala mata mechchara honda eyi kiyala oyage pokar eka godak diyunu wela mata rupiyal dekak nayata denawada,21441,pending,
SI21441,oyage pokar eka godak diyunu wela mata rupiyal dekak denna oya mukuth karanne nedda mama [Unkown] walata sellam karanawa,21442,needs_review,partial_unknown_marker
SI21442,halo [Unkown] mama hithuwe oya giya kiyala matath hithuna,21443,needs_review,partial_unknown_marker
SI21443,oyata e [Unkown] unada mokakda [Unkown],21444,needs_review,partial_unknown_marker
SI21444,woltar barn kols nam wayar eka allagena innam oya mama ikmanata ennam hari [Unkown] hodayi apita kisima nila prakashayak ganna be,21445,needs_review,partial_unknown_marker
SI21445,hari eka amathaka karanna kollo oyata yanna one nam wessak ethi weyi kiyala bayayi oyata mokakda prashne kiyala mama me awasanaya kawar karannam,21446,pending,
SI21446,hima keta satan kireemen ethi prayojanaya kumakdeyi soya balanna,21447,pending,
SI21447,oyata mage piti guliya lebunada lokka mata ewwe dolar haraseeyak neda [Unkown],21448,needs_review,partial_unknown_marker
SI21448,oh lokka mata dolar harasiyayak ma wetha ewa ethi bawa wishwasayi [Unkown],21449,needs_review,partial_unknown_marker
SI21449,harasiya panahak saha oba yam upakramayak uthsaha kalahoth mama obe bella kapa damami hari hari hari obata uthsaha kireemata pirimi lamayekuta dos pewariya noheka,21450,pending,
SI21450,hari kamak netha obata ema mudal samanga pemineemata uthsaha kireema sandaha pirimi lamayekuta dos pewariya noheka,21451,pending,
SI21451,e salli aran enna mulinma oyata risit ekak athsan karanna,21452,pending,
SI21452,mulinma oba mudal ethi kuwithansiyak athsan kala yuthuya,21453,pending,
SI21453,sthuthiyi metharam digu [Unkown] metharam digu kisiwak koheda bruurus [Unkown] mudal pasumbiya,21454,needs_review,partial_unknown_marker
SI21454,oba dannawa eya ma ohuwa pareeksha nokala bawa ohu eya pilissum karyalayata dama ethi bawa mama nodanimi,21455,pending,
SI21455,mama ohuwa peheragena giye darana niladhariyeku lesa ohu eya athahera demiya yuthu netha obe labha lokka mahathmaya newatha athadanguwata gath bawa oba danne nehe,21456,pending,
SI21456,nehe saha oba danne nehe obe labha lokka boldwin mahatha newathath athadanguwata gena ethi bawa oba danne nehe [Unkown],21457,needs_review,partial_unknown_marker
SI21457,rajawaru saha haye pahara,21458,pending,
SI21458,honda rajawaru saha haye pahara hayaka [Unkown] [Unkown] mata igenagaththe mage achchi [Unkown] mama eya igenagaththa,21459,needs_review,partial_unknown_marker
SI21459,ohu siyallen midune keseda yanna gena thawama kisiyam mathdrawya karuweku mata [Unkown] laba gatha hekiya ohuta chandaya diya heki,21460,needs_review,partial_unknown_marker
SI21460,[Unkown] mama hithuwa oya hondin giya kiyala mama yanawa eth molee klantha wela giya mata karanna puluwan de karanna one kiyala,21461,needs_review,partial_unknown_marker
SI21461,mama yamin sitiyemi namuth molee klantha wu athara mama sithuwemi mata kala heki de kala yuthu yeyi mama sithuwemi mulu [Unkown] pitathin sitagena,21462,needs_review,partial_unknown_marker
SI21462,eya kumak gena katha karanawadeyi mama nodanimi mama eweni deyak kisi witeka pawasa netha mama mage putha uputa dakwana athara ohu kisi witekath mata boru keewe netha,21463,pending,
SI21463,e manussaya innawa amme oyawa dekkama mata godak sathutuyi oya hondin innawa kiyanna,21464,pending,
SI21464,mama thanikarama [Unkown] ayachana kala noheki nisa mama e polis niladhariyeku men sanee penena bawa dutu nisa,21465,needs_review,partial_unknown_marker
SI21465,thuwakkuwak pa course malawata wedi thebiya yuththe eyi kiya oba polis niladhariyata wedi thebeema,21466,pending,
SI21466,harima sarala karal ehi nethi deyak ehi netha,21467,pending,
SI21467,obata mal ewu [Unkown] e gena kisiseth nethi tharam pissu netha,21468,needs_review,partial_unknown_marker
SI21468,obata mal ewwe arl kisisethma nowe arl mis molee [Unkown] eya apuru pudgalayeki,21469,needs_review,partial_unknown_marker
SI21469,mis molee [Unkown] eya apuru pudgalayeki eya ege pinthuraya nowe,21470,needs_review,partial_unknown_marker
SI21470,ege pinthuraya ow eya lassanayi neda [Unkown],21471,needs_review,partial_unknown_marker
SI21471,bhawithaya sandaha nishpadanaya gena mama [Unkown] hi [Unkown] dina geneemata amathaka nokaranna,21472,needs_review,partial_unknown_marker
SI21472,oba ema thuwakku kara ethi onema kenekuta durakathanayen katha nokarami,21473,pending,
SI21473,arl obata obe mithuranta ridaweemata awashya netha oba chalanaya nowanna,21474,pending,
SI21474,arl sammuka pareekshanaya sandaha mata pehedili kala yuthu ek deyak pamanak thibe oba pamanak [Unkown] wee sitinne kumak da mama kisiweku wishwasa nokarami,21475,needs_review,partial_unknown_marker
SI21475,mama obata dos nokiyanne ma obata dos nokiyanne ma wishwasa nokarana bawayi mama obe sthanaye sitiya nam mama obata kisiweku wishwasa nokarami,21476,pending,
SI21476,mama obata dos nokiyami mama obe sthanaye sitiya nam mama kisiweku wishwasa nokarami,21477,pending,
SI21477,arl oba newatha kisi dineka ese nokala yuthuya ane mata harima mahansiyi mata thawath me wage dawasak gatha karanna beri wuna,21478,pending,
SI21478,ane mata harima mahansiyi mata thawath me wage dawasak gatha karanna beri wuna samaharawita oya hithanawa ethi mata puluwan weyi kiyala,21479,pending,
SI21479,nihanda molee nihandawa andanna epa molee andanna deyak ne,21480,pending,
SI21480,andanna epa molee oya meheta awe kohomada kiyala andanna deyak ne,21481,pending,
SI21481,oya kohomada methanata enne kanu nalayen pahalata mama eyata wedi thiyanna hithuwe ne oyata mawa wishwasa nedda molee,21482,pending,
SI21482,api winadi dahayakin oyawa eliyata gannam eken mokakda honda,21483,pending,
SI21483,molee wetha enna meya oba [Unkown] nowana thenak nowe,21484,needs_review,partial_unknown_marker
SI21484,owun minisun nowe owun puwathpath karayan wana molee owunta udaw kala noheka swamiya owunwa e akarayen sada etha,21485,pending,
SI21485,owun paththarakarayan wana molee owunta thamantama pihita wiya noheka swamiya owunwa e akarayenma seduwe swamiya nowe e [Unkown],21486,needs_review,partial_unknown_marker
SI21486,eyala koheda giye kiyala oya dannawane eyala koheda inne kiyala poddak inna [Unkown],21487,needs_review,partial_unknown_marker
