id,SINGLISH,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,avatar_url,original_text,text,original_label,label,clean_text,text_length,word_count,language_type,suspicious_subtitle,removal_reason,normalized_for_dedup,duplicate_flag,label_conflict,manual_review
20792,mata awashya [Unkown] ohuma bawa obata wishwasayi,,,,,,,,,,,mata awashya [Unkown] ohuma bawa obata wishwasayi,mata awashya [Unkown] ohuma bawa obata wishwasayi,,,mata awashya [unkown] ohuma bawa obata wishwasayi,49,7,Singlish,True,,mata awashya [unkown] ohuma bawa obata wishwasayi,False,False,True
20793,me hemadetama mata thiyena sambandhaya mokakda oya [Unkown] eke karamin hitiye,,,,,,,,,,,me hemadetama mata thiyena sambandhaya mokakda oya [Unkown] eke karamin hitiye,me hemadetama mata thiyena sambandhaya mokakda oya [Unkown] eke karamin hitiye,,,me hemadetama mata thiyena sambandhaya mokakda oya [unkown] eke karamin hitiye,78,11,Singlish,True,,me hemadetama mata thiyena sambandhaya mokakda oya [unkown] eke karamin hitiye,False,False,True
20804,[Unkown] [Unkown] [Unkown] [Unkown] mokada karanne machan,,,,,,,,,,,[Unkown] [Unkown] [Unkown] [Unkown] mokada karanne machan,[Unkown] [Unkown] [Unkown] [Unkown] mokada karanne machan,,,[unkown] [unkown] [unkown] [unkown] mokada karanne machan,57,7,Singlish,True,,[unkown] [unkown] [unkown] [unkown] mokada karanne machan,False,False,True
20805,oya monawada karanne machan [Unkown] [Unkown] [Unkown],,,,,,,,,,,oya monawada karanne machan [Unkown] [Unkown] [Unkown],oya monawada karanne machan [Unkown] [Unkown] [Unkown],,,oya monawada karanne machan [unkown] [unkown] [unkown],54,7,Singlish,True,,oya monawada karanne machan [unkown] [unkown] [unkown],False,False,True
20806,[Unkown] [Unkown] [Unkown] oba palliya meyata gena enne netha,,,,,,,,,,,[Unkown] [Unkown] [Unkown] oba palliya meyata gena enne netha,[Unkown] [Unkown] [Unkown] oba palliya meyata gena enne netha,,,[unkown] [unkown] [unkown] oba palliya meyata gena enne netha,61,9,Singlish,True,,[unkown] [unkown] [unkown] oba palliya meyata gena enne netha,False,False,True
20807,oba palliya mema [Unkown] [Unkown] wetha gena noyanu etha,,,,,,,,,,,oba palliya mema [Unkown] [Unkown] wetha gena noyanu etha,oba palliya mema [Unkown] [Unkown] wetha gena noyanu etha,,,oba palliya mema [unkown] [unkown] wetha gena noyanu etha,57,9,Singlish,True,,oba palliya mema [unkown] [unkown] wetha gena noyanu etha,False,False,True
20809,dahawal obe nama [Unkown],,,,,,,,,,,dahawal obe nama [Unkown],dahawal obe nama [Unkown],,,dahawal obe nama [unkown],25,4,Singlish,True,,dahawal obe nama [unkown],False,False,True
20810,[Unkown] [Unkown] [Unkown] pradhana minindoru saha [Unkown] oba mema kotas walin nowe,,,,,,,,,,,[Unkown] [Unkown] [Unkown] pradhana minindoru saha [Unkown] oba mema kotas walin nowe,[Unkown] [Unkown] [Unkown] pradhana minindoru saha [Unkown] oba mema kotas walin nowe,,,[unkown] [unkown] [unkown] pradhana minindoru saha [unkown] oba mema kotas walin nowe,85,12,Singlish,True,,[unkown] [unkown] [unkown] pradhana minindoru saha [unkown] oba mema kotas walin nowe,False,False,True
20820,mema palamu aharaya honda ahara welak sanwadaya etharam pahasu nowana bawa oba danne keseda [Unkown],,,,,,,,,,,mema palamu aharaya honda ahara welak sanwadaya etharam pahasu nowana bawa oba danne keseda [Unkown],mema palamu aharaya honda ahara welak sanwadaya etharam pahasu nowana bawa oba danne keseda [Unkown],,,mema palamu aharaya honda ahara welak sanwadaya etharam pahasu nowana bawa oba danne keseda [unkown],100,15,Singlish,True,,mema palamu aharaya honda ahara welak sanwadaya etharam pahasu nowana bawa oba danne keseda [unkown],False,False,True
20821,[Unkown] [Unkown] [Unkown] mokakda me [Unkown] kiyanne,,,,,,,,,,,[Unkown] [Unkown] [Unkown] mokakda me [Unkown] kiyanne,[Unkown] [Unkown] [Unkown] mokakda me [Unkown] kiyanne,,,[unkown] [unkown] [unkown] mokakda me [unkown] kiyanne,54,7,Singlish,True,,[unkown] [unkown] [unkown] mokakda me [unkown] kiyanne,False,False,True
20840,meya [Unkown] mama sadakalikawama niraye pulussa damami obata mulinma miya ya yuthuya,,,,,,,,,,,meya [Unkown] mama sadakalikawama niraye pulussa damami obata mulinma miya ya yuthuya,meya [Unkown] mama sadakalikawama niraye pulussa damami obata mulinma miya ya yuthuya,,,meya [unkown] mama sadakalikawama niraye pulussa damami obata mulinma miya ya yuthuya,85,12,Singlish,True,,meya [unkown] mama sadakalikawama niraye pulussa damami obata mulinma miya ya yuthuya,False,False,True
20841,mata kumak siduweda mama athmayak men sadahatama pthiwiye [Unkown] oba jeewath wanu etha,,,,,,,,,,,mata kumak siduweda mama athmayak men sadahatama pthiwiye [Unkown] oba jeewath wanu etha,mata kumak siduweda mama athmayak men sadahatama pthiwiye [Unkown] oba jeewath wanu etha,,,mata kumak siduweda mama athmayak men sadahatama pthiwiye [unkown] oba jeewath wanu etha,88,13,Singlish,True,,mata kumak siduweda mama athmayak men sadahatama pthiwiye [unkown] oba jeewath wanu etha,False,False,True
20843,ewita owun niweradiyi mama napuruyi meya dewiyange [Unkown] oba waradak kara netha [Unkown] [Unkown],,,,,,,,,,,ewita owun niweradiyi mama napuruyi meya dewiyange [Unkown] oba waradak kara netha [Unkown] [Unkown],ewita owun niweradiyi mama napuruyi meya dewiyange [Unkown] oba waradak kara netha [Unkown] [Unkown],,,ewita owun niweradiyi mama napuruyi meya dewiyange [unkown] oba waradak kara netha [unkown] [unkown],100,14,Singlish,True,,ewita owun niweradiyi mama napuruyi meya dewiyange [unkown] oba waradak kara netha [unkown] [unkown],False,False,True
20844,oya kisima waradak karala nehe konar [Unkown] ane dewiyane ane dewiyane mata nethiwuna,,,,,,,,,,,oya kisima waradak karala nehe konar [Unkown] ane dewiyane ane dewiyane mata nethiwuna,oya kisima waradak karala nehe konar [Unkown] ane dewiyane ane dewiyane mata nethiwuna,,,oya kisima waradak karala nehe konar [unkown] ane dewiyane ane dewiyane mata nethiwuna,86,13,Singlish,True,,oya kisima waradak karala nehe konar [unkown] ane dewiyane ane dewiyane mata nethiwuna,False,False,True
20848,belaheena eladenak apayata yanawa wage oba wada amaruwen [Unkown],,,,,,,,,,,belaheena eladenak apayata yanawa wage oba wada amaruwen [Unkown],belaheena eladenak apayata yanawa wage oba wada amaruwen [Unkown],,,belaheena eladenak apayata yanawa wage oba wada amaruwen [unkown],65,9,Singlish,True,,belaheena eladenak apayata yanawa wage oba wada amaruwen [unkown],False,False,True
20849,[Unkown] [Unkown] [Unkown] ane kollata den katak thiyenawa athak thibboth,,,,,,,,,,,[Unkown] [Unkown] [Unkown] ane kollata den katak thiyenawa athak thibboth,[Unkown] [Unkown] [Unkown] ane kollata den katak thiyenawa athak thibboth,,,[unkown] [unkown] [unkown] ane kollata den katak thiyenawa athak thibboth,73,10,Singlish,True,,[unkown] [unkown] [unkown] ane kollata den katak thiyenawa athak thibboth,False,False,True
20850,belaheena gawa [Unkown] [Unkown],,,,,,,,,,,belaheena gawa [Unkown] [Unkown],belaheena gawa [Unkown] [Unkown],,,belaheena gawa [unkown] [unkown],32,4,Singlish,True,,belaheena gawa [unkown] [unkown],False,False,True
20852,obata thyagayak oba araksha kala yuthu athara nopenena ho nopenena me uthum thegga kumakda [Unkown],,,,,,,,,,,obata thyagayak oba araksha kala yuthu athara nopenena ho nopenena me uthum thegga kumakda [Unkown],obata thyagayak oba araksha kala yuthu athara nopenena ho nopenena me uthum thegga kumakda [Unkown],,,obata thyagayak oba araksha kala yuthu athara nopenena ho nopenena me uthum thegga kumakda [unkown],99,15,Singlish,True,,obata thyagayak oba araksha kala yuthu athara nopenena ho nopenena me uthum thegga kumakda [unkown],False,False,True
20855,oba skot [Unkown] mahathata gelapenne netha,,,,,,,,,,,oba skot [Unkown] mahathata gelapenne netha,oba skot [Unkown] mahathata gelapenne netha,,,oba skot [unkown] mahathata gelapenne netha,43,6,Singlish,True,,oba skot [unkown] mahathata gelapenne netha,False,False,True
20860,idiriyata yanna [Unkown] mata mage yaluwek innawa mawa ashraya karanna mama puluwan welawata apahu ennam,,,,,,,,,,,idiriyata yanna [Unkown] mata mage yaluwek innawa mawa ashraya karanna mama puluwan welawata apahu ennam,idiriyata yanna [Unkown] mata mage yaluwek innawa mawa ashraya karanna mama puluwan welawata apahu ennam,,,idiriyata yanna [unkown] mata mage yaluwek innawa mawa ashraya karanna mama puluwan welawata apahu ennam,104,15,Singlish,True,,idiriyata yanna [unkown] mata mage yaluwek innawa mawa ashraya karanna mama puluwan welawata apahu ennam,False,False,True
20864,obata sebe [Unkown] wiya noheki bewin mama mehi sitinne sebe lesa bawa oba kiyanne kumakda,,,,,,,,,,,obata sebe [Unkown] wiya noheki bewin mama mehi sitinne sebe lesa bawa oba kiyanne kumakda,obata sebe [Unkown] wiya noheki bewin mama mehi sitinne sebe lesa bawa oba kiyanne kumakda,,,obata sebe [unkown] wiya noheki bewin mama mehi sitinne sebe lesa bawa oba kiyanne kumakda,90,15,Singlish,True,,obata sebe [unkown] wiya noheki bewin mama mehi sitinne sebe lesa bawa oba kiyanne kumakda,False,False,True
20866,namuth mama jeewath wune sathiyakatath adu kalayakadee oba [Unkown] men rata gena katha karayi,,,,,,,,,,,namuth mama jeewath wune sathiyakatath adu kalayakadee oba [Unkown] men rata gena katha karayi,namuth mama jeewath wune sathiyakatath adu kalayakadee oba [Unkown] men rata gena katha karayi,,,namuth mama jeewath wune sathiyakatath adu kalayakadee oba [unkown] men rata gena katha karayi,94,14,Singlish,True,,namuth mama jeewath wune sathiyakatath adu kalayakadee oba [unkown] men rata gena katha karayi,False,False,True
20878,oba lassana deyakata kemathi kumakda [Unkown],,,,,,,,,,,oba lassana deyakata kemathi kumakda [Unkown],oba lassana deyakata kemathi kumakda [Unkown],,,oba lassana deyakata kemathi kumakda [unkown],45,6,Singlish,True,,oba lassana deyakata kemathi kumakda [unkown],False,False,True
20881,durin mawa [Unkown],,,,,,,,,,,durin mawa [Unkown],durin mawa [Unkown],,,durin mawa [unkown],19,3,Singlish,True,,durin mawa [unkown],False,False,True
20885,[Unkown] obata therenne nehe [Unkown] duwili,,,,,,,,,,,[Unkown] obata therenne nehe [Unkown] duwili,[Unkown] obata therenne nehe [Unkown] duwili,,,[unkown] obata therenne nehe [unkown] duwili,44,6,Singlish,True,,[unkown] obata therenne nehe [unkown] duwili,False,False,True
20890,apata thawath kalaya awashyayi eya nolebenne api [Unkown],,,,,,,,,,,apata thawath kalaya awashyayi eya nolebenne api [Unkown],apata thawath kalaya awashyayi eya nolebenne api [Unkown],,,apata thawath kalaya awashyayi eya nolebenne api [unkown],57,8,Singlish,True,,apata thawath kalaya awashyayi eya nolebenne api [unkown],False,False,True
20891,[Unkown] kanna eya boho wita obe anthima wiya noheka,,,,,,,,,,,[Unkown] kanna eya boho wita obe anthima wiya noheka,[Unkown] kanna eya boho wita obe anthima wiya noheka,,,[unkown] kanna eya boho wita obe anthima wiya noheka,52,9,Singlish,True,,[unkown] kanna eya boho wita obe anthima wiya noheka,False,False,True
20894,obe dewana [Unkown] sthanaya kumakda [Unkown],,,,,,,,,,,obe dewana [Unkown] sthanaya kumakda [Unkown],obe dewana [Unkown] sthanaya kumakda [Unkown],,,obe dewana [unkown] sthanaya kumakda [unkown],45,6,Singlish,True,,obe dewana [unkown] sthanaya kumakda [unkown],False,False,True
20895,deweni [Unkown] mata therenawa oya [Unkown] ekata ekathu wela kiyala,,,,,,,,,,,deweni [Unkown] mata therenawa oya [Unkown] ekata ekathu wela kiyala,deweni [Unkown] mata therenawa oya [Unkown] ekata ekathu wela kiyala,,,deweni [unkown] mata therenawa oya [unkown] ekata ekathu wela kiyala,68,10,Singlish,True,,deweni [unkown] mata therenawa oya [unkown] ekata ekathu wela kiyala,False,False,True
20896,mata therenawa oya [Unkown] ekata ekathu wuna oyata godak dewal therenawa wage,,,,,,,,,,,mata therenawa oya [Unkown] ekata ekathu wuna oyata godak dewal therenawa wage,mata therenawa oya [Unkown] ekata ekathu wuna oyata godak dewal therenawa wage,,,mata therenawa oya [unkown] ekata ekathu wuna oyata godak dewal therenawa wage,78,12,Singlish,True,,mata therenawa oya [unkown] ekata ekathu wuna oyata godak dewal therenawa wage,False,False,True
20908,ah [Unkown] obe penuma kohomada minisek obata yamak kanna welawak thiyenawa,,,,,,,,,,,ah [Unkown] obe penuma kohomada minisek obata yamak kanna welawak thiyenawa,ah [Unkown] obe penuma kohomada minisek obata yamak kanna welawak thiyenawa,,,ah [unkown] obe penuma kohomada minisek obata yamak kanna welawak thiyenawa,75,11,Singlish,True,,ah [unkown] obe penuma kohomada minisek obata yamak kanna welawak thiyenawa,False,False,True
20912,namuth iyan ohu thawamath namuth pirimi lamayek ohu [Unkown] ya,,,,,,,,,,,namuth iyan ohu thawamath namuth pirimi lamayek ohu [Unkown] ya,namuth iyan ohu thawamath namuth pirimi lamayek ohu [Unkown] ya,,,namuth iyan ohu thawamath namuth pirimi lamayek ohu [unkown] ya,63,10,Singlish,True,,namuth iyan ohu thawamath namuth pirimi lamayek ohu [unkown] ya,False,False,True
20918,mama thawama [Unkown] amatha netha eeye thomsan ada hawasa [Unkown] uthsaha kireemata yanne oba nodanimi,,,,,,,,,,,mama thawama [Unkown] amatha netha eeye thomsan ada hawasa [Unkown] uthsaha kireemata yanne oba nodanimi,mama thawama [Unkown] amatha netha eeye thomsan ada hawasa [Unkown] uthsaha kireemata yanne oba nodanimi,,,mama thawama [unkown] amatha netha eeye thomsan ada hawasa [unkown] uthsaha kireemata yanne oba nodanimi,104,15,Singlish,True,,mama thawama [unkown] amatha netha eeye thomsan ada hawasa [unkown] uthsaha kireemata yanne oba nodanimi,False,False,True
20922,[Unkown] [Unkown] [Unkown] kee denek awada [Unkown],,,,,,,,,,,[Unkown] [Unkown] [Unkown] kee denek awada [Unkown],[Unkown] [Unkown] [Unkown] kee denek awada [Unkown],,,[unkown] [unkown] [unkown] kee denek awada [unkown],51,7,Singlish,True,,[unkown] [unkown] [unkown] kee denek awada [unkown],False,False,True
20928,obe hisa thawamath bellata arakshitha wanne keseda [Unkown],,,,,,,,,,,obe hisa thawamath bellata arakshitha wanne keseda [Unkown],obe hisa thawamath bellata arakshitha wanne keseda [Unkown],,,obe hisa thawamath bellata arakshitha wanne keseda [unkown],59,8,Singlish,True,,obe hisa thawamath bellata arakshitha wanne keseda [unkown],False,False,True
20929,hisa thawamath bellata arakshithayi oba mawa soyagaththe keseda [Unkown],,,,,,,,,,,hisa thawamath bellata arakshithayi oba mawa soyagaththe keseda [Unkown],hisa thawamath bellata arakshithayi oba mawa soyagaththe keseda [Unkown],,,hisa thawamath bellata arakshithayi oba mawa soyagaththe keseda [unkown],72,9,Singlish,True,,hisa thawamath bellata arakshithayi oba mawa soyagaththe keseda [unkown],False,False,True
20930,athlanthik sagaraye me peththe [Unkown] saha dehi pirinamana sthana keeyakata oba mawa [Unkown] [Unkown],,,,,,,,,,,athlanthik sagaraye me peththe [Unkown] saha dehi pirinamana sthana keeyakata oba mawa [Unkown] [Unkown],athlanthik sagaraye me peththe [Unkown] saha dehi pirinamana sthana keeyakata oba mawa [Unkown] [Unkown],,,athlanthik sagaraye me peththe [unkown] saha dehi pirinamana sthana keeyakata oba mawa [unkown] [unkown],104,14,Singlish,True,,athlanthik sagaraye me peththe [unkown] saha dehi pirinamana sthana keeyakata oba mawa [unkown] [unkown],False,False,True
20941,oba weradiyi oba dedi [Unkown] men duwanne netha oba thawaduratath wehesa mahansi wee duwanne netha,,,,,,,,,,,oba weradiyi oba dedi [Unkown] men duwanne netha oba thawaduratath wehesa mahansi wee duwanne netha,oba weradiyi oba dedi [Unkown] men duwanne netha oba thawaduratath wehesa mahansi wee duwanne netha,,,oba weradiyi oba dedi [unkown] men duwanne netha oba thawaduratath wehesa mahansi wee duwanne netha,99,15,Singlish,True,,oba weradiyi oba dedi [unkown] men duwanne netha oba thawaduratath wehesa mahansi wee duwanne netha,False,False,True
20948,nengitinna meka nokale mokakda [Unkown],,,,,,,,,,,nengitinna meka nokale mokakda [Unkown],nengitinna meka nokale mokakda [Unkown],,,nengitinna meka nokale mokakda [unkown],39,5,Singlish,True,,nengitinna meka nokale mokakda [unkown],False,False,True
20949,meka karala ne nengitinna oya mata eka iwara karanna ona karanaya mokakda [Unkown],,,,,,,,,,,meka karala ne nengitinna oya mata eka iwara karanna ona karanaya mokakda [Unkown],meka karala ne nengitinna oya mata eka iwara karanna ona karanaya mokakda [Unkown],,,meka karala ne nengitinna oya mata eka iwara karanna ona karanaya mokakda [unkown],82,13,Singlish,True,,meka karala ne nengitinna oya mata eka iwara karanna ona karanaya mokakda [unkown],False,False,True
20954,samahara wita mis [Unkown] sellam kireemata kemathi eyawa thani karanna,,,,,,,,,,,samahara wita mis [Unkown] sellam kireemata kemathi eyawa thani karanna,samahara wita mis [Unkown] sellam kireemata kemathi eyawa thani karanna,,,samahara wita mis [unkown] sellam kireemata kemathi eyawa thani karanna,71,10,Singlish,True,,samahara wita mis [unkown] sellam kireemata kemathi eyawa thani karanna,False,False,True
20958,saha mama prathikshepa kalahoth mata mis [Unkown] hisa yomu kala heki lipinayak denna,,,,,,,,,,,saha mama prathikshepa kalahoth mata mis [Unkown] hisa yomu kala heki lipinayak denna,saha mama prathikshepa kalahoth mata mis [Unkown] hisa yomu kala heki lipinayak denna,,,saha mama prathikshepa kalahoth mata mis [unkown] hisa yomu kala heki lipinayak denna,85,13,Singlish,True,,saha mama prathikshepa kalahoth mata mis [unkown] hisa yomu kala heki lipinayak denna,False,False,True
20962,ohuge nama iman [Unkown] wiya eya obe mathakaya awul karayi nam eya ese nowe,,,,,,,,,,,ohuge nama iman [Unkown] wiya eya obe mathakaya awul karayi nam eya ese nowe,ohuge nama iman [Unkown] wiya eya obe mathakaya awul karayi nam eya ese nowe,,,ohuge nama iman [unkown] wiya eya obe mathakaya awul karayi nam eya ese nowe,76,14,Singlish,True,,ohuge nama iman [unkown] wiya eya obe mathakaya awul karayi nam eya ese nowe,False,False,True
20964,oba rathriyedee ema asalwesi pradeshaye gewaseemata oba purudu wee sitinawada obata lebenne kumakda [Unkown],,,,,,,,,,,oba rathriyedee ema asalwesi pradeshaye gewaseemata oba purudu wee sitinawada obata lebenne kumakda [Unkown],oba rathriyedee ema asalwesi pradeshaye gewaseemata oba purudu wee sitinawada obata lebenne kumakda [Unkown],,,oba rathriyedee ema asalwesi pradeshaye gewaseemata oba purudu wee sitinawada obata lebenne kumakda [unkown],108,14,Singlish,True,,oba rathriyedee ema asalwesi pradeshaye gewaseemata oba purudu wee sitinawada obata lebenne kumakda [unkown],False,False,True
20969,[Unkown] hariyatama kiwahoth oba e gena kisiwak nodanne nam oba obe mineemerum ayudhayayi,,,,,,,,,,,[Unkown] hariyatama kiwahoth oba e gena kisiwak nodanne nam oba obe mineemerum ayudhayayi,[Unkown] hariyatama kiwahoth oba e gena kisiwak nodanne nam oba obe mineemerum ayudhayayi,,,[unkown] hariyatama kiwahoth oba e gena kisiwak nodanne nam oba obe mineemerum ayudhayayi,89,13,Singlish,True,,[unkown] hariyatama kiwahoth oba e gena kisiwak nodanne nam oba obe mineemerum ayudhayayi,False,False,True
