id,SINGLISH,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,avatar_url,original_text,text,original_label,label,clean_text,text_length,word_count,language_type,suspicious_subtitle,removal_reason,normalized_for_dedup,duplicate_flag,label_conflict,manual_review
18114,uthsaha kara nidaganna [Unkown] baya wenna epa mama thawa tika kalayak jeewath wenna asayi namuth mama merenna baya ne mama ne,,,,,,,,,,,uthsaha kara nidaganna [Unkown] baya wenna epa mama thawa tika kalayak jeewath wenna asayi namuth mama merenna baya ne mama ne,uthsaha kara nidaganna [Unkown] baya wenna epa mama thawa tika kalayak jeewath wenna asayi namuth mama merenna baya ne mama ne,,,uthsaha kara nidaganna [unkown] baya wenna epa mama thawa tika kalayak jeewath wenna asayi namuth mama merenna baya ne mama ne,126,21,Singlish,True,subtitle_noise,uthsaha kara nidaganna [unkown] baya wenna epa mama thawa tika kalayak jeewath wenna asayi namuth mama merenna baya ne mama ne,False,False,False
18122,oh heta paswaruwa wana wita oben samuganna mahathmaya agnawak laba deemata sawasata obawa sambandha kara gatha hekida [Unkown],,,,,,,,,,,oh heta paswaruwa wana wita oben samuganna mahathmaya agnawak laba deemata sawasata obawa sambandha kara gatha hekida [Unkown],oh heta paswaruwa wana wita oben samuganna mahathmaya agnawak laba deemata sawasata obawa sambandha kara gatha hekida [Unkown],,,oh heta paswaruwa wana wita oben samuganna mahathmaya agnawak laba deemata sawasata obawa sambandha kara gatha hekida [unkown],126,18,Singlish,True,subtitle_noise,oh heta paswaruwa wana wita oben samuganna mahathmaya agnawak laba deemata sawasata obawa sambandha kara gatha hekida [unkown],False,False,False
18134,oh mis [Unkown] eya obata ikman we bhayanaka bhayanaka deyak siduwee etha ekawara yanna mistar [Unkown],,,,,,,,,,,oh mis [Unkown] eya obata ikman we bhayanaka bhayanaka deyak siduwee etha ekawara yanna mistar [Unkown],oh mis [Unkown] eya obata ikman we bhayanaka bhayanaka deyak siduwee etha ekawara yanna mistar [Unkown],,,oh mis [unkown] eya obata ikman we bhayanaka bhayanaka deyak siduwee etha ekawara yanna mistar [unkown],103,16,Singlish,True,subtitle_noise,oh mis [unkown] eya obata ikman we bhayanaka bhayanaka deyak siduwee etha ekawara yanna mistar [unkown],False,False,False
18137,oh mama hithuwe duppath baron ohuge des ehi wethira sitina bawayi ebewin oba [Unkown] adaraya kala neda [Unkown],,,,,,,,,,,oh mama hithuwe duppath baron ohuge des ehi wethira sitina bawayi ebewin oba [Unkown] adaraya kala neda [Unkown],oh mama hithuwe duppath baron ohuge des ehi wethira sitina bawayi ebewin oba [Unkown] adaraya kala neda [Unkown],,,oh mama hithuwe duppath baron ohuge des ehi wethira sitina bawayi ebewin oba [unkown] adaraya kala neda [unkown],112,18,Singlish,True,subtitle_noise,oh mama hithuwe duppath baron ohuge des ehi wethira sitina bawayi ebewin oba [unkown] adaraya kala neda [unkown],False,False,False
18141,wikara api niyama dosthara kenek hoyagannam eya oyawa saneepa karannam eyalata me dawaswala onama deyak saneepa karanna puluwan oya [Unkown] wada oya math ekka honda kalayak gatha karayi kiyala oya wishwasa karanawada,,,,,,,,,,,wikara api niyama dosthara kenek hoyagannam eya oyawa saneepa karannam eyalata me dawaswala onama deyak saneepa karanna puluwan oya [Unkown] wada oya math ekka honda kalayak gatha karayi kiyala oya wishwasa karanawada,wikara api niyama dosthara kenek hoyagannam eya oyawa saneepa karannam eyalata me dawaswala onama deyak saneepa karanna puluwan oya [Unkown] wada oya math ekka honda kalayak gatha karayi kiyala oya wishwasa karanawada,,,wikara api niyama dosthara kenek hoyagannam eya oyawa saneepa karannam eyalata me dawaswala onama deyak saneepa karanna puluwan oya [unkown] wada oya math ekka honda kalayak gatha karayi kiyala oya wishwasa karanawada,217,32,Singlish,True,subtitle_noise,wikara api niyama dosthara kenek hoyagannam eya oyawa saneepa karannam eyalata me dawaswala onama deyak saneepa karanna puluwan oya [unkown] wada oya math ekka honda kalayak gatha karayi kiyala oya wishwasa karanawada,False,False,False
18149,epamanakda nowa,,,,,,,,,,,epamanakda nowa,epamanakda nowa,,,epamanakda nowa,15,2,Singlish,False,duplicate,epamanakda nowa,True,False,False
18153,epamanakda nowa,,,,,,,,,,,epamanakda nowa,epamanakda nowa,,,epamanakda nowa,15,2,Singlish,False,duplicate,epamanakda nowa,True,False,False
18161,mawa waradawa wataha ganna epa mama wiwahaka minisek loku duwala [Unkown] epamanak nowa mama dum panaya kalath kamak nedda mamath warak florans giya,,,,,,,,,,,mawa waradawa wataha ganna epa mama wiwahaka minisek loku duwala [Unkown] epamanak nowa mama dum panaya kalath kamak nedda mamath warak florans giya,mawa waradawa wataha ganna epa mama wiwahaka minisek loku duwala [Unkown] epamanak nowa mama dum panaya kalath kamak nedda mamath warak florans giya,,,mawa waradawa wataha ganna epa mama wiwahaka minisek loku duwala [unkown] epamanak nowa mama dum panaya kalath kamak nedda mamath warak florans giya,148,23,Singlish,True,subtitle_noise,mawa waradawa wataha ganna epa mama wiwahaka minisek loku duwala [unkown] epamanak nowa mama dum panaya kalath kamak nedda mamath warak florans giya,False,False,False
18180,den lamayi randu wenne ne ofis ekata api ape netum gamu mata oyawa mathakayi [Unkown] mahaththayo,,,,,,,,,,,den lamayi randu wenne ne ofis ekata api ape netum gamu mata oyawa mathakayi [Unkown] mahaththayo,den lamayi randu wenne ne ofis ekata api ape netum gamu mata oyawa mathakayi [Unkown] mahaththayo,,,den lamayi randu wenne ne ofis ekata api ape netum gamu mata oyawa mathakayi [unkown] mahaththayo,97,16,Singlish,True,subtitle_noise,den lamayi randu wenne ne ofis ekata api ape netum gamu mata oyawa mathakayi [unkown] mahaththayo,False,False,False
18193,oh parissamen mistar [Unkown] mata katha karanna oya dannawada oya mata mage mul namen katha karanna kemathida kiyala,,,,,,,,,,,oh parissamen mistar [Unkown] mata katha karanna oya dannawada oya mata mage mul namen katha karanna kemathida kiyala,oh parissamen mistar [Unkown] mata katha karanna oya dannawada oya mata mage mul namen katha karanna kemathida kiyala,,,oh parissamen mistar [unkown] mata katha karanna oya dannawada oya mata mage mul namen katha karanna kemathida kiyala,117,18,Singlish,True,subtitle_noise,oh parissamen mistar [unkown] mata katha karanna oya dannawada oya mata mage mul namen katha karanna kemathida kiyala,False,False,False
18195,oba mata aganthukayeku bawa mata kala noheki wiya oba wihilu kuda jeewiyeki [Unkown] mata obawa iwath kala noheka,,,,,,,,,,,oba mata aganthukayeku bawa mata kala noheki wiya oba wihilu kuda jeewiyeki [Unkown] mata obawa iwath kala noheka,oba mata aganthukayeku bawa mata kala noheki wiya oba wihilu kuda jeewiyeki [Unkown] mata obawa iwath kala noheka,,,oba mata aganthukayeku bawa mata kala noheki wiya oba wihilu kuda jeewiyeki [unkown] mata obawa iwath kala noheka,113,18,Singlish,True,subtitle_noise,oba mata aganthukayeku bawa mata kala noheki wiya oba wihilu kuda jeewiyeki [unkown] mata obawa iwath kala noheka,False,False,False
18201,[Unkown] [Unkown] [Unkown] [Unkown] [Unkown] [Unkown] [Unkown] [Unkown] [Unkown],,,,,,,,,,,[Unkown] [Unkown] [Unkown] [Unkown] [Unkown] [Unkown] [Unkown] [Unkown] [Unkown],[Unkown] [Unkown] [Unkown] [Unkown] [Unkown] [Unkown] [Unkown] [Unkown] [Unkown],,,[unkown] [unkown] [unkown] [unkown] [unkown] [unkown] [unkown] [unkown] [unkown],80,9,Singlish,True,duplicate,[unkown] [unkown] [unkown] [unkown] [unkown] [unkown] [unkown] [unkown] [unkown],True,False,False
18208,mema thathwayan yatathe eya sampurnayenma wenas karanayak mema thathwayan yatathe api athsan kireema [Unkown] kala hekiya,,,,,,,,,,,mema thathwayan yatathe eya sampurnayenma wenas karanayak mema thathwayan yatathe api athsan kireema [Unkown] kala hekiya,mema thathwayan yatathe eya sampurnayenma wenas karanayak mema thathwayan yatathe api athsan kireema [Unkown] kala hekiya,,,mema thathwayan yatathe eya sampurnayenma wenas karanayak mema thathwayan yatathe api athsan kireema [unkown] kala hekiya,121,16,Singlish,True,subtitle_noise,mema thathwayan yatathe eya sampurnayenma wenas karanayak mema thathwayan yatathe api athsan kireema [unkown] kala hekiya,False,False,False
18213,oba ada pramanawath tharam katha kara ethi niseka karunu sambandhayen [Unkown] mahatha itha sukshama lesa selakillak dakwayi,,,,,,,,,,,oba ada pramanawath tharam katha kara ethi niseka karunu sambandhayen [Unkown] mahatha itha sukshama lesa selakillak dakwayi,oba ada pramanawath tharam katha kara ethi niseka karunu sambandhayen [Unkown] mahatha itha sukshama lesa selakillak dakwayi,,,oba ada pramanawath tharam katha kara ethi niseka karunu sambandhayen [unkown] mahatha itha sukshama lesa selakillak dakwayi,124,17,Singlish,True,subtitle_noise,oba ada pramanawath tharam katha kara ethi niseka karunu sambandhayen [unkown] mahatha itha sukshama lesa selakillak dakwayi,False,False,False
18231,winadi pahe [Unkown] eka winadi pahakin apahu enna mama nada karannam ow medam [Unkown] e gena okkoma dannawa,,,,,,,,,,,winadi pahe [Unkown] eka winadi pahakin apahu enna mama nada karannam ow medam [Unkown] e gena okkoma dannawa,winadi pahe [Unkown] eka winadi pahakin apahu enna mama nada karannam ow medam [Unkown] e gena okkoma dannawa,,,winadi pahe [unkown] eka winadi pahakin apahu enna mama nada karannam ow medam [unkown] e gena okkoma dannawa,109,18,Singlish,True,subtitle_noise,winadi pahe [unkown] eka winadi pahakin apahu enna mama nada karannam ow medam [unkown] e gena okkoma dannawa,False,False,False
18236,[Unkown] mama oyata kiwwa muthu genna epa kiyala mama ada re ewa andinne nehe eyi neththe,,,,,,,,,,,[Unkown] mama oyata kiwwa muthu genna epa kiyala mama ada re ewa andinne nehe eyi neththe,[Unkown] mama oyata kiwwa muthu genna epa kiyala mama ada re ewa andinne nehe eyi neththe,,,[unkown] mama oyata kiwwa muthu genna epa kiyala mama ada re ewa andinne nehe eyi neththe,89,16,Singlish,True,subtitle_noise,[unkown] mama oyata kiwwa muthu genna epa kiyala mama ada re ewa andinne nehe eyi neththe,False,False,False
18243,aho hiru [Unkown] hiru eliya pawathinu etha wiwtha kireema sandaha wu sema [Unkown] wiyana hi dina thunakata wikuna etha,,,,,,,,,,,aho hiru [Unkown] hiru eliya pawathinu etha wiwtha kireema sandaha wu sema [Unkown] wiyana hi dina thunakata wikuna etha,aho hiru [Unkown] hiru eliya pawathinu etha wiwtha kireema sandaha wu sema [Unkown] wiyana hi dina thunakata wikuna etha,,,aho hiru [unkown] hiru eliya pawathinu etha wiwtha kireema sandaha wu sema [unkown] wiyana hi dina thunakata wikuna etha,120,19,Singlish,True,subtitle_noise,aho hiru [unkown] hiru eliya pawathinu etha wiwtha kireema sandaha wu sema [unkown] wiyana hi dina thunakata wikuna etha,False,False,False
18244,wiwtha kireema sandaha wu sema [Unkown] wiyana hi dina thunak wikuna etha mama danimi mama dannawa namuth [Unkown] eya awwa wanu etha ewita apata amuththeku lebenu etha,,,,,,,,,,,wiwtha kireema sandaha wu sema [Unkown] wiyana hi dina thunak wikuna etha mama danimi mama dannawa namuth [Unkown] eya awwa wanu etha ewita apata amuththeku lebenu etha,wiwtha kireema sandaha wu sema [Unkown] wiyana hi dina thunak wikuna etha mama danimi mama dannawa namuth [Unkown] eya awwa wanu etha ewita apata amuththeku lebenu etha,,,wiwtha kireema sandaha wu sema [unkown] wiyana hi dina thunak wikuna etha mama danimi mama dannawa namuth [unkown] eya awwa wanu etha ewita apata amuththeku lebenu etha,168,27,Singlish,True,subtitle_noise,wiwtha kireema sandaha wu sema [unkown] wiyana hi dina thunak wikuna etha mama danimi mama dannawa namuth [unkown] eya awwa wanu etha ewita apata amuththeku lebenu etha,False,False,False
18253,mama obata itha suba sandhyawak prarthana karami mistar [Unkown] obath mehi newathee sitina bawa mistar [Unkown] mama obawa nodanimi,,,,,,,,,,,mama obata itha suba sandhyawak prarthana karami mistar [Unkown] obath mehi newathee sitina bawa mistar [Unkown] mama obawa nodanimi,mama obata itha suba sandhyawak prarthana karami mistar [Unkown] obath mehi newathee sitina bawa mistar [Unkown] mama obawa nodanimi,,,mama obata itha suba sandhyawak prarthana karami mistar [unkown] obath mehi newathee sitina bawa mistar [unkown] mama obawa nodanimi,132,19,Singlish,True,subtitle_noise,mama obata itha suba sandhyawak prarthana karami mistar [unkown] obath mehi newathee sitina bawa mistar [unkown] mama obawa nodanimi,False,False,False
18254,[Unkown] [Unkown] honda mithureku wanu etha narthanayata obage aradhanaya piliganne nehe mama piliganne nehe kiyala hithuwe nehe,,,,,,,,,,,[Unkown] [Unkown] honda mithureku wanu etha narthanayata obage aradhanaya piliganne nehe mama piliganne nehe kiyala hithuwe nehe,[Unkown] [Unkown] honda mithureku wanu etha narthanayata obage aradhanaya piliganne nehe mama piliganne nehe kiyala hithuwe nehe,,,[unkown] [unkown] honda mithureku wanu etha narthanayata obage aradhanaya piliganne nehe mama piliganne nehe kiyala hithuwe nehe,128,17,Singlish,True,subtitle_noise,[unkown] [unkown] honda mithureku wanu etha narthanayata obage aradhanaya piliganne nehe mama piliganne nehe kiyala hithuwe nehe,False,False,False
18266,eya ohu samanga weda karamin siti gehenu lamaya koheda eya mawa ege kamarayata polambawagena ege kamarayata giyaya oh mata penawa mistar [Unkown] mata therenawa jenaral direktar [Unkown],,,,,,,,,,,eya ohu samanga weda karamin siti gehenu lamaya koheda eya mawa ege kamarayata polambawagena ege kamarayata giyaya oh mata penawa mistar [Unkown] mata therenawa jenaral direktar [Unkown],eya ohu samanga weda karamin siti gehenu lamaya koheda eya mawa ege kamarayata polambawagena ege kamarayata giyaya oh mata penawa mistar [Unkown] mata therenawa jenaral direktar [Unkown],,,eya ohu samanga weda karamin siti gehenu lamaya koheda eya mawa ege kamarayata polambawagena ege kamarayata giyaya oh mata penawa mistar [unkown] mata therenawa jenaral direktar [unkown],186,27,Singlish,True,subtitle_noise,eya ohu samanga weda karamin siti gehenu lamaya koheda eya mawa ege kamarayata polambawagena ege kamarayata giyaya oh mata penawa mistar [unkown] mata therenawa jenaral direktar [unkown],False,False,False
18267,eya itha lassana kamarayak saha mila adu sar mama mehi ena wita mata jeewath weemata labha kamarayak awashya bawa pewasuwada mama labha kamarayak illa sitiyada [Unkown],,,,,,,,,,,eya itha lassana kamarayak saha mila adu sar mama mehi ena wita mata jeewath weemata labha kamarayak awashya bawa pewasuwada mama labha kamarayak illa sitiyada [Unkown],eya itha lassana kamarayak saha mila adu sar mama mehi ena wita mata jeewath weemata labha kamarayak awashya bawa pewasuwada mama labha kamarayak illa sitiyada [Unkown],,,eya itha lassana kamarayak saha mila adu sar mama mehi ena wita mata jeewath weemata labha kamarayak awashya bawa pewasuwada mama labha kamarayak illa sitiyada [unkown],168,26,Singlish,True,subtitle_noise,eya itha lassana kamarayak saha mila adu sar mama mehi ena wita mata jeewath weemata labha kamarayak awashya bawa pewasuwada mama labha kamarayak illa sitiyada [unkown],False,False,False
18268,ekama eka mohothak sar ne mama balan inne ne mata be hema dawasakama hema peyakma hema [Unkown] watinawa,,,,,,,,,,,ekama eka mohothak sar ne mama balan inne ne mata be hema dawasakama hema peyakma hema [Unkown] watinawa,ekama eka mohothak sar ne mama balan inne ne mata be hema dawasakama hema peyakma hema [Unkown] watinawa,,,ekama eka mohothak sar ne mama balan inne ne mata be hema dawasakama hema peyakma hema [unkown] watinawa,104,18,Singlish,True,subtitle_noise,ekama eka mohothak sar ne mama balan inne ne mata be hema dawasakama hema peyakma hema [unkown] watinawa,False,False,False
18282,mama dannawa mama diwa bhojana sangrahayedee [Unkown] dutu bawa mama dannawa obe neethignaya lesa mama karanaya gena katha kireema mage wyaparayak karagaththa,,,,,,,,,,,mama dannawa mama diwa bhojana sangrahayedee [Unkown] dutu bawa mama dannawa obe neethignaya lesa mama karanaya gena katha kireema mage wyaparayak karagaththa,mama dannawa mama diwa bhojana sangrahayedee [Unkown] dutu bawa mama dannawa obe neethignaya lesa mama karanaya gena katha kireema mage wyaparayak karagaththa,,,mama dannawa mama diwa bhojana sangrahayedee [unkown] dutu bawa mama dannawa obe neethignaya lesa mama karanaya gena katha kireema mage wyaparayak karagaththa,158,22,Singlish,True,subtitle_noise,mama dannawa mama diwa bhojana sangrahayedee [unkown] dutu bawa mama dannawa obe neethignaya lesa mama karanaya gena katha kireema mage wyaparayak karagaththa,False,False,False
18284,labana sathiye oba mata gorawana thuru mata katha kireemata ida dee oba menchestar nitharama [Unkown] eyi [Unkown],,,,,,,,,,,labana sathiye oba mata gorawana thuru mata katha kireemata ida dee oba menchestar nitharama [Unkown] eyi [Unkown],labana sathiye oba mata gorawana thuru mata katha kireemata ida dee oba menchestar nitharama [Unkown] eyi [Unkown],,,labana sathiye oba mata gorawana thuru mata katha kireemata ida dee oba menchestar nitharama [unkown] eyi [unkown],114,17,Singlish,True,subtitle_noise,labana sathiye oba mata gorawana thuru mata katha kireemata ida dee oba menchestar nitharama [unkown] eyi [unkown],False,False,False
18286,[Unkown] [Unkown] [Unkown] [Unkown] [Unkown] [Unkown] [Unkown],,,,,,,,,,,[Unkown] [Unkown] [Unkown] [Unkown] [Unkown] [Unkown] [Unkown],[Unkown] [Unkown] [Unkown] [Unkown] [Unkown] [Unkown] [Unkown],,,[unkown] [unkown] [unkown] [unkown] [unkown] [unkown] [unkown],62,7,Singlish,True,duplicate,[unkown] [unkown] [unkown] [unkown] [unkown] [unkown] [unkown],True,False,False
18289,eya sawasa pahata kaha kamaraye wiwaha giwisa gaththa eya kadimudiye sitiya [Unkown] eya lassanayi kiya oba kiyanawada,,,,,,,,,,,eya sawasa pahata kaha kamaraye wiwaha giwisa gaththa eya kadimudiye sitiya [Unkown] eya lassanayi kiya oba kiyanawada,eya sawasa pahata kaha kamaraye wiwaha giwisa gaththa eya kadimudiye sitiya [Unkown] eya lassanayi kiya oba kiyanawada,,,eya sawasa pahata kaha kamaraye wiwaha giwisa gaththa eya kadimudiye sitiya [unkown] eya lassanayi kiya oba kiyanawada,118,17,Singlish,True,subtitle_noise,eya sawasa pahata kaha kamaraye wiwaha giwisa gaththa eya kadimudiye sitiya [unkown] eya lassanayi kiya oba kiyanawada,False,False,False
